date_pub,ccaa,Denominador Poblacional CCAA,Persona institucionalizada con al menos 1 dosis (2),Persona institucionalizada  Pauta Completa (2) ,% Con al menos 1 dosis sobre Denominador Poblacional CCAA,% Pautas Completas sobre Denominador Poblacional CCAA,source_name,source
27/5/21,Aragón,18578,18557,17875,0.9988696307460436,0.96215954354613,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Baleares,5496,5456,5202,0.992721979621543,0.9465065502183406,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Canarias,10862,10862,9890,1.0,0.910513717547413,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Cantabria,7470,7205,7026,0.964524765729585,0.9405622489959841,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Castilla y Leon ,46500,46312,44765,0.9959569892473118,0.9591397849462364,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Castilla - La Mancha,25566,25525,24325,0.998396307596026,0.9514589689431276,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Cataluña,80293,80293,70077,1.0,0.872765994544979,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,C. Valenciana,30297,30297,28226,1.0,0.9316433970360102,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Extremadura,15276,15252,14272,0.9984289080911232,0.9342759884786592,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Galicia,23800,23700,23088,0.9957983193277312,0.9700840336134454,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,La Rioja,3390,3390,3295,1.0,0.9719764011799408,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Madrid,52604,52604,50860,1.0,0.9668466276328797,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Murcia ,11885,11482,11047,0.9660917122423224,0.9294909549852756,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Navarra,8386,8386,8235,1.0,0.9819937991891248,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,País Vasco,24361,24361,20749,1.0,0.8635032220269478,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Ceuta,198,196,192,0.98989898989899,0.9696969696969696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Melilla,334,334,326,1.0,0.9760479041916168,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
27/5/21,Totales,419109,417832,390900,0.9969530599438332,0.9326929271382862,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210527.ods
28/5/21,Andalucía,41865,41865,40282,1.0,0.9621879851904932,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Aragón,18578,18557,17875,0.9988696307460436,0.9621595435461301,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Baleares,5496,5456,5202,0.992721979621543,0.9465065502183406,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Canarias,10862,10862,9890,1.0,0.910513717547413,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Cantabria,7470,7205,7026,0.964524765729585,0.940562248995984,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Castilla y Leon ,46500,46312,44765,0.9959569892473118,0.9591397849462364,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Castilla - La Mancha,25566,25525,24325,0.9983963075960259,0.9514589689431276,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Cataluña,80293,80293,70077,1.0,0.872765994544979,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,C. Valenciana,30297,30297,28226,1.0,0.9316433970360102,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Extremadura,15276,15252,14272,0.9984289080911232,0.9342759884786592,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Galicia,23800,23700,23088,0.9957983193277312,0.9700840336134454,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,La Rioja,3390,3390,3295,1.0,0.9719764011799408,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Madrid,52604,52604,50860,1.0,0.9668466276328797,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Murcia ,11885,11482,11047,0.9660917122423224,0.9294909549852756,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Navarra,8386,8386,8235,1.0,0.9819937991891248,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,País Vasco,24361,24361,20749,1.0,0.8635032220269478,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Ceuta,198,196,192,0.98989898989899,0.9696969696969696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Melilla,334,334,326,1.0,0.9760479041916168,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
28/5/21,Totales,419109,417832,390900,0.9969530599438332,0.9326929271382862,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210528.ods
31/5/21,Andalucía,41865,41865,40282,1.0,0.9621879851904932,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Aragón,18578,18557,17875,0.9988696307460436,0.96215954354613,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Baleares,5496,5456,5202,0.992721979621543,0.9465065502183406,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Canarias,10862,10862,9890,1.0,0.910513717547413,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Cantabria,7470,7205,7026,0.964524765729585,0.9405622489959841,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Castilla y Leon ,46500,46312,44765,0.9959569892473118,0.9591397849462364,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Castilla - La Mancha,25566,25525,24325,0.998396307596026,0.9514589689431276,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Cataluña,80293,80293,70077,1.0,0.872765994544979,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,C. Valenciana,30297,30297,28226,1.0,0.9316433970360102,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Extremadura,15276,15252,14272,0.9984289080911232,0.9342759884786592,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Galicia,23800,23700,23088,0.9957983193277312,0.9700840336134454,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,La Rioja,3390,3390,3295,1.0,0.9719764011799408,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Madrid,52604,52604,50860,1.0,0.9668466276328797,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Murcia ,11885,11482,11047,0.9660917122423224,0.9294909549852756,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Navarra,8386,8386,8235,1.0,0.9819937991891248,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,País Vasco,24361,24361,20749,1.0,0.8635032220269478,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Ceuta,198,196,192,0.98989898989899,0.9696969696969696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Melilla,334,334,326,1.0,0.9760479041916168,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
31/5/21,Totales,419109,417832,390900,0.9969530599438332,0.9326929271382862,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
1/6/21,Andalucía,41865,41865,40282,1.0,0.9621879851904932,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Aragón,18578,18557,17875,0.9988696307460436,0.9621595435461301,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Baleares,5496,5456,5202,0.992721979621543,0.9465065502183406,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Canarias,10862,10862,9890,1.0,0.910513717547413,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Cantabria,7470,7205,7026,0.964524765729585,0.940562248995984,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Castilla y Leon ,46500,46312,44765,0.9959569892473118,0.9591397849462364,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Castilla - La Mancha,25566,25525,24325,0.9983963075960259,0.9514589689431276,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Cataluña,80293,80293,70077,1.0,0.872765994544979,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,C. Valenciana,30297,30297,28226,1.0,0.9316433970360102,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Extremadura,15276,15252,14272,0.9984289080911232,0.9342759884786592,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Galicia,23800,23700,23088,0.9957983193277312,0.9700840336134454,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,La Rioja,3390,3390,3295,1.0,0.9719764011799408,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Madrid,52604,52604,50860,1.0,0.9668466276328797,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Murcia ,11885,11482,11047,0.9660917122423224,0.9294909549852756,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Navarra,8386,8386,8235,1.0,0.9819937991891248,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,País Vasco,24361,24361,20749,1.0,0.8635032220269478,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Ceuta,198,196,192,0.98989898989899,0.9696969696969696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Melilla,334,334,326,1.0,0.9760479041916168,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
1/6/21,Totales,419109,417832,390900,0.9969530599438332,0.9326929271382862,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210601.ods
2/6/21,Andalucía,41865,41865,40282,1.0,0.9621879851904932,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
2/6/21,Aragón,18673,18673,17992,1.0,0.963530230814545,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
2/6/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
2/6/21,Baleares,5496,5456,5202,0.992721979621543,0.9465065502183406,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
2/6/21,Canarias,10937,10937,9922,1.0,0.9071957575203438,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
2/6/21,Cantabria,7470,7212,7036,0.9654618473895582,0.94190093708166,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
2/6/21,Castilla y Leon ,46500,46312,44765,0.9959569892473118,0.9591397849462364,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
2/6/21,Castilla - La Mancha,25566,25525,24325,0.998396307596026,0.9514589689431276,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
2/6/21,Cataluña,80293,80293,70077,1.0,0.872765994544979,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210602.ods
